Station,Code,In station_base,In output,Shared by both,shared_by_all_three,in_sh_price_info,lng,lat,Province,Geographical Zone,City,District,Address
博兴,BXK,True,True,True,False,False,118.142878,37.136039,山东省,华东,滨州市,博兴县,滨州市-博兴县-胜利四路258号
闽清,MQS,True,True,True,False,False,119.298842,26.119868,福建省,华东,福州市,闽清县,福州市-闽清县-梅溪镇梅浦村483号
狮山北,NSQ,True,True,True,False,False,120.525955,31.337629,广东省,华南,佛山市,南海区,佛山市-南海区-桃园西路
息县,ENN,True,True,True,False,False,114.72057,32.37277,河南省,华中,信阳市,息县,信阳市-息县-曹黄林镇新区大道东首
雨格,VTM,True,True,True,False,False,104.668549,26.097797,贵州省,西南,六盘水市,盘州市,六盘水市-盘州市-坪地乡
阿城,ACB,True,True,True,False,False,126.994745,45.552334,黑龙江省,东北,哈尔滨市,阿城区,哈尔滨市-阿城区-通城街会宁路61号
宣家沟,,True,False,False,False,False,119.552612,40.914124,辽宁省,东北,朝阳市,喀喇沁左翼蒙古族自治县,朝阳市-喀喇沁左翼蒙古族自治县
北京大兴,,True,False,False,False,False,116.341395,39.726929,北京市,华北,北京市,大兴区,北京市-大兴区-弘和北路
朝天南,CTY,True,True,True,False,False,105.886568,32.636499,四川省,西南,广元市,朝天区,广元市-朝天区-017乡道
抚宁,FNP,True,True,True,False,False,119.249371,39.893999,河北省,华北,秦皇岛市,抚宁区,秦皇岛市-抚宁区-迎宾路与102国道交叉环岛北200米
蔡家崖,EBV,True,True,True,False,False,120.557755,30.474642,山西省,华北,吕梁市,兴县,吕梁市-兴县-蔡家崖镇
新乡东,EGF,True,True,True,True,True,113.97859,35.314546,河南省,华中,新乡市,红旗区,新乡市-红旗区-荣校东路
李家坪,LIJ,True,True,True,False,False,101.788269,38.530949,甘肃省,西北,定西市,安定区,定西市-安定区
佛坪,FUY,True,True,True,True,True,107.99072696770487,33.50651810177853,陕西省,西北,汉中市,佛坪县,汉中市-佛坪县-袁家庄镇108国道
沙坡头,SFJ,True,True,True,False,False,105.004256,37.467067,宁夏回族自治区,西北,中卫市,沙坡头区,中卫市-沙坡头区-迎水桥镇
商河,SOK,True,True,True,False,False,117.093186,37.435757,山东省,华东,济南市,商河县,济南市-商河县-殷巷镇后芦村北
深圳北,IOQ,True,True,True,True,True,114.028356,22.607177,广东省,华南,深圳市,龙华区,深圳市-龙华区-民治街道北站社区致远中路28号
泡子,POD,True,True,True,False,False,122.328476,42.207848,辽宁省,东北,阜新市,阜新蒙古族自治县,阜新市-阜新蒙古族自治县-泡子镇站前路1号
清河门北,QBD,True,True,True,False,False,121.65575,42.014588,辽宁省,东北,阜新市,阜新蒙古族自治县,阜新市-阜新蒙古族自治县-诚信路
坡底下,PXJ,True,True,True,False,False,103.521812,36.142937,甘肃省,西北,兰州市,西固区,兰州市-西固区-G109(西行线)
南通,NUH,True,True,True,True,True,120.860094,32.067777,江苏省,华东,南通市,崇川区,南通市-崇川区-永兴大道与北大街交汇处北侧
黄梅,VEH,True,True,True,False,False,115.94207,30.093616,湖北省,华中,黄冈市,黄梅县,黄冈市-黄梅县-站前大道496号
吴圩,WYZ,True,True,True,False,False,108.247658,22.643257,广西壮族自治区,华南,南宁市,江南区,南宁市-江南区-吴圩镇
乌鲁布铁,,True,False,False,False,False,124.374405,49.888962,内蒙古自治区,华北,呼伦贝尔市,鄂伦春自治旗,呼伦贝尔市-鄂伦春自治旗-呼伦贝尔盟鄂伦春自治旗乌鲁布铁镇
大杨树,DUX,True,True,True,False,False,124.609253,49.748798,内蒙古自治区,华北,呼伦贝尔市,鄂伦春自治旗,呼伦贝尔市-鄂伦春自治旗-大杨树镇繁荣街与甘奎路交叉口北侧
华山,HSY,True,True,True,False,False,128.94342,45.13813,陕西省,西北,渭南市,华阴市,渭南市-华阴市
纳雍,NYE,True,True,True,False,False,105.373288,26.75569,贵州省,西南,毕节市,纳雍县,毕节市-纳雍县-小中寨
西昌,ECW,True,True,True,False,False,102.224078,27.877363,四川省,西南,凉山彝族自治州,西昌市,凉山彝族自治州-西昌市-迎宾路
陆良,LRM,True,True,True,False,False,103.697697,24.846744,云南省,西南,曲靖市,陆良县,曲靖市-陆良县-召夸镇78国道
康熙岭,KXZ,True,True,True,False,False,108.508736,21.91597,广西壮族自治区,华南,钦州市,钦南区,
淮南,HAH,True,True,True,True,True,117.020014,32.631244,安徽省,华东,淮南市,田家庵区,淮南市-田家庵区-舜耕中路
汤旺河,THB,True,True,True,False,False,128.926827,47.728942,黑龙江省,东北,伊春市,汤旺县,伊春市-汤旺县-汤旺河区向阳街125号
鄢陵,,True,False,False,False,False,114.14618796966003,34.07035902468495,河南省,华中,许昌市,鄢陵县,许昌市-鄢陵县-大马镇朱店村北侧
小宋,,True,False,False,False,False,113.021835,36.131195,山西省,华北,长治市,上党区,长治市-上党区-长治县郝家庄乡
勉县,MVY,True,True,True,False,False,106.692337,33.156009,陕西省,西北,汉中市,勉县,汉中市-勉县-大沟沿村东
常州北,ESH,True,True,True,True,True,119.955429,31.853399,江苏省,华东,常州市,新北区,常州市-新北区-长江北路
水泉,SID,True,True,True,False,False,119.164574,41.113194,辽宁省,东北,朝阳市,凌源市,朝阳市-凌源市-G101(京沈线)
化德,HGC,True,True,True,False,False,114.038906,41.897085,内蒙古自治区,华北,乌兰察布市,化德县,乌兰察布市-化德县-长春大街东侧
丹徒,RUH,True,True,True,True,True,119.520803,32.115325,江苏省,华东,镇江市,丹徒区,镇江市-丹徒区-谷阳东大道
高碑店,GBP,True,True,True,False,False,115.85868,39.329043,河北省,华北,保定市,高碑店市,保定市-高碑店市-迎宾西路1号
济宁,JIK,True,True,True,False,False,116.600745,35.392532,山东省,华东,济宁市,任城区,济宁市-任城区-建设南路75号
露水河,LUL,True,True,True,False,False,127.815445,42.513336,吉林省,东北,白山市,抚松县,白山市-抚松县-露水河镇站前街
微子镇,WQP,True,True,True,False,False,113.293427,36.324795,山西省,华北,长治市,潞城区,长治市-潞城区-微子镇
岐山,QAY,True,True,True,True,True,107.612915,34.274415,陕西省,西北,宝鸡市,岐山县,宝鸡市-岐山县-周五路
息烽,XFW,True,True,True,False,False,106.747291,27.078094,贵州省,西南,贵阳市,息烽县,贵阳市-息烽县-永靖镇环城路
广宁,FBQ,True,True,True,False,False,112.425787,23.585436,广东省,华南,肇庆市,广宁县,肇庆市-广宁县-人民路附近
二道湾,RDX,True,True,True,False,False,125.38046755374909,43.87127652427073,黑龙江省,东北,齐齐哈尔市,富裕县,齐齐哈尔市-富裕县-友谊乡青年路
曹妃甸东,POP,True,True,True,False,False,118.461324,39.276258,河北省,华北,唐山市,曹妃甸区,唐山市-曹妃甸区-八里滩
青神,QVW,True,True,True,False,False,103.770167,29.848106,四川省,西南,眉山市,青神县,眉山市-青神县-锦绣大道
黄州,VON,True,True,True,True,True,115.005396,30.586185,湖北省,华中,黄冈市,黄州区,黄冈市-黄州区-京港路
株洲西,ZAQ,True,True,True,True,True,113.069908,27.790945,湖南省,华中,株洲市,天元区,株洲市-天元区-群丰镇湘芸中路
三元坝,,True,False,False,False,False,105.81636373655022,29.274863962810787,贵州省,西南,遵义市,桐梓县,遵义市-桐梓县-松坎镇
银滩,CTQ,True,True,True,False,False,109.15699,21.408834,海南省,华南,儋州市,,儋州市-光村镇
阿巴嘎旗,AQC,True,True,True,False,False,114.950248,44.022995,内蒙古自治区,华北,锡林郭勒盟,阿巴嘎旗,锡林郭勒盟-阿巴嘎旗
汤池,TCX,True,True,True,False,False,123.774132,46.987431,黑龙江省,东北,齐齐哈尔市,泰来县,齐齐哈尔市-泰来县-中央大街
郭家店,GDT,True,True,True,False,False,124.577423,43.342163,吉林省,东北,四平市,梨树县,四平市-梨树县-郭家店镇
礼泉,LGY,True,True,True,False,False,108.419153,34.431294,陕西省,西北,咸阳市,礼泉县,咸阳市-礼泉县-新时乡
敖来,,True,False,False,False,False,121.15728,43.244156,内蒙古自治区,华北,通辽市,奈曼旗,通辽市-奈曼旗-敖来站
石家庄,SJP,True,True,True,True,True,114.484582,38.01015,河北省,华北,石家庄市,桥西区,石家庄市-桥西区-新石南路与中华南大街交叉口
平邑,PIK,True,True,True,False,False,117.643711,35.516563,山东省,华东,临沂市,平邑县,临沂市-平邑县-板桥路北端
鸟岛,,True,False,False,False,False,119.001488,29.610826,青海省,西北,海北藏族自治州,刚察县,海北藏族自治州-刚察县-315国道附近
井店,JFP,True,True,True,False,False,113.722412,36.604771,河北省,华北,邯郸市,涉县,邯郸市-涉县-井店镇下庄村
花楼坝,,True,False,False,False,False,107.863441,31.791447,四川省,西南,达州市,万源市,达州市-万源市-花楼乡
通远堡,TYT,True,True,True,False,False,123.926903,40.787189,辽宁省,东北,丹东市,凤城市,丹东市-凤城市-通远堡镇通远街
杨陵,YSY,True,True,True,True,True,108.078195,34.269036,陕西省,西北,咸阳市,杨陵区,咸阳市-杨陵区-渭惠路中段
黑山北,HQT,True,True,True,False,False,122.119259,41.68738,辽宁省,东北,锦州市,黑山县,锦州市-黑山县-邵岗子村南侧
望牛墩,,True,False,False,False,False,121.977158,41.682205,广东省,华南,东莞市,,东莞市-洲涡村大洲路
梨树镇,LSB,True,True,True,False,False,124.340449,43.297902,黑龙江省,东北,鸡西市,梨树区,鸡西市-梨树区-Z910附近
松江南,IMH,True,True,True,True,True,121.229715,30.983859,上海市,华东,上海市,松江区,上海市-松江区-盐仓路
吉安西,,True,False,False,False,True,114.993376,27.112998,江西省,华东,吉安市,吉州区,吉安市-吉州区-阳明西路
黄羊滩,HGJ,True,True,True,False,False,106.018806,38.259693,宁夏回族自治区,西北,银川市,永宁县,银川市-永宁县-闽许路
后湖,IHN,True,True,True,False,False,114.136337,30.307278,湖北省,华中,武汉市,江岸区,武汉市-江岸区-塔子湖西路与后湖大道交汇处
刚察,,True,False,False,False,False,100.099718,37.244458,青海省,西北,海北藏族自治州,刚察县,海北藏族自治州-刚察县-X532
双流机场,IPW,True,True,True,False,False,103.956452,30.569169,四川省,西南,成都市,双流区,成都市-双流区-双流国际机场T2航站楼楼下
鄱阳,PYG,True,True,True,False,False,116.680189,29.001568,江西省,华东,上饶市,鄱阳县,上饶市-鄱阳县-田畈街镇广场路
杨树岭,YAD,True,True,True,False,False,118.878212,40.990719,河北省,华北,承德市,平泉市,承德市-平泉市-杨树岭镇
黄羊湾,,True,False,False,False,False,105.525452,37.511974,宁夏回族自治区,西北,银川市,永宁县,银川市-永宁县
深圳机场北,,True,False,False,False,False,114.026307,22.608532,广东省,华南,深圳市,宝安区,深圳市-宝安区
滕州东,TEK,True,True,True,True,True,117.257989,35.090463,山东省,华东,枣庄市,滕州市,枣庄市-滕州市-宫河路
天河街,TEN,True,True,True,False,False,113.320804,23.131978,湖北省,华中,武汉市,黄陂区,武汉市-黄陂区-天河镇周李塆
兴义,XRZ,True,True,True,True,True,104.986864,25.166054,贵州省,西南,黔西南布依族苗族自治州,兴义市,黔西南布依族苗族自治州-兴义市-白云路2号
东通化,DTL,True,True,True,False,False,126.044286,41.77094,吉林省,东北,通化市,二道江区,通化市-二道江区-东庆路
滕州,TXK,True,True,True,True,True,117.153946,35.080388,山东省,华东,枣庄市,滕州市,枣庄市-滕州市-大同路1号
棋子湾,QZQ,True,True,True,False,False,105.908195,29.471462,海南省,华南,,昌江黎族自治县,昌江黎族自治县-道隆村
山阴,SNV,True,True,True,True,True,112.940758,39.466521,山西省,华北,朔州市,山阴县,朔州市-山阴县-古城镇马梁村
沙河,SHP,True,True,True,False,False,114.497166,36.861545,北京市,华北,北京市,昌平区,北京市-昌平区-沙河镇站前路1号
园墩,YAJ,True,True,True,False,False,104.313675,37.44521,甘肃省,西北,武威市,凉州区,武威市-凉州区-胡家边乡
茶卡,CVO,True,True,True,False,False,99.078918,36.791405,青海省,西北,海西蒙古族藏族自治州,乌兰县,海西蒙古族藏族自治州-乌兰县-幸福路
宜兴,YUH,True,True,True,True,True,119.813034,31.311955,江苏省,华东,无锡市,宜兴市,无锡市-宜兴市-丁蜀镇梅园村站前大道
郑州西,XPF,True,True,True,True,True,113.425165,34.74493,河南省,华中,郑州市,荥阳市,郑州市-荥阳市-豫龙镇中原西路与荥泽大道交叉口南侧
阜阳西,,True,False,False,False,True,115.857405,32.96775,安徽省,华东,阜阳市,颍州区,阜阳市-颍州区-淮河路
长汀南,CNS,True,True,True,True,True,116.357518,25.766284,福建省,华东,龙岩市,长汀县,龙岩市-长汀县-策武镇319国道西侧
碧州,,True,False,False,False,False,124.613518,51.949608,云南省,西南,大理白族自治州,洱源县,大理白族自治州-洱源县-文碧路西侧
托克托东,TVC,True,True,True,False,False,111.30955898450796,40.2577700862604,内蒙古自治区,华北,呼和浩特市,托克托县,呼和浩特市-托克托县-西石峁村附近
碧鸡关,BJM,True,True,True,False,False,102.620026,24.993662,云南省,西南,昆明市,西山区,昆明市-西山区-碧鸡路附近
当阳,DYN,True,True,True,False,False,111.812395,30.84763,湖北省,华中,宜昌市,当阳市,宜昌市-当阳市-坝陵开发区车站路
望都,WDP,True,True,True,False,False,115.165,38.708616,河北省,华北,保定市,望都县,保定市-望都县-八一路
南宫东,NFP,True,True,True,False,False,115.695836,37.169267,河北省,华北,邢台市,南宫市,邢台市-南宫市-段芦头镇
白狼,BAT,True,True,True,False,False,120.107971,47.055698,内蒙古自治区,华北,兴安盟,阿尔山市,兴安盟-阿尔山市-白狼镇
东辛庄,DXD,True,True,True,False,False,120.453285,40.360703,辽宁省,东北,葫芦岛市,兴城市,葫芦岛市-兴城市-东辛庄镇东一街
台州,TZH,True,True,True,False,True,121.289055,28.68575,浙江省,华东,台州市,椒江区,台州市-椒江区-市府大道西段999号
肇东,ZDB,True,True,True,False,False,125.999142,46.077183,黑龙江省,东北,绥化市,肇东市,绥化市-肇东市-正阳东大街
铁口,,True,False,False,False,False,102.533745,28.242887,四川省,西南,凉山彝族自治州,喜德县,凉山彝族自治州-喜德县-凉山州喜德县两河口区
昆阳,KAM,True,True,True,False,False,102.608589,24.663301,云南省,西南,昆明市,晋宁区,昆明市-晋宁区-昆阳镇郑和路中段
黄冈西,KXN,True,True,True,False,False,114.888499,30.503724,湖北省,华中,黄冈市,黄州区,黄冈市-黄州区-112省道
惠环,KHQ,True,True,True,False,False,114.561661,23.125044,广东省,华南,惠州市,惠城区,惠州市-惠城区-仲恺大道
岳阳,YYQ,True,True,True,False,False,113.11972,29.376638,湖南省,华中,岳阳市,岳阳楼区,岳阳市-岳阳楼区-站前路
龙江,LJX,True,True,True,False,False,123.178901,47.329698,黑龙江省,东北,齐齐哈尔市,龙江县,齐齐哈尔市-龙江县-龙江镇正阳路8号
天门南,TNN,True,True,True,True,True,113.456372,30.427822,湖北省,华中,,天门市,天门市-多祥镇天门工业园
宁东,NOJ,True,True,True,True,True,106.586197,38.164406,宁夏回族自治区,西北,银川市,灵武市,银川市-灵武市-环湖路
临江场,,True,False,False,False,False,126.918087,41.811979,重庆市,西南,重庆市,永川区,重庆市-永川区-临江镇九龙村
讷河,NHX,True,True,True,False,False,124.846794,48.481064,黑龙江省,东北,齐齐哈尔市,讷河市,齐齐哈尔市-讷河市-站前大街
济南西,JGK,True,True,True,True,True,116.893458,36.669284,山东省,华东,济南市,槐荫区,济南市-槐荫区-齐鲁大道6号
十八台,,True,False,False,False,False,112.816551,40.904804,内蒙古自治区,华北,乌兰察布市,卓资县,乌兰察布市-卓资县-卓资山县十八台镇
南陈铺,,True,False,False,False,False,112.907921,35.726822,山西省,华北,晋城市,高平市,晋城市-高平市-南陈铺村
英德西,IIQ,True,True,True,False,False,113.352294,24.159454,广东省,华南,清远市,英德市,清远市-英德市-英城街道长岭村
潢川,KCN,True,True,True,True,True,115.102721,32.111324,河南省,华中,信阳市,潢川县,信阳市-潢川县-广经一路
兰棱,LLB,True,True,True,False,False,126.189362,45.220814,黑龙江省,东北,哈尔滨市,双城区,哈尔滨市-双城区-兰棱镇
红山,VSB,True,True,True,False,False,118.944577,42.262346,黑龙江省,东北,伊春市,友好区,伊春市-友好区-上甘岭区红山路
交城,JNV,True,True,True,True,True,112.195093,37.520928,山西省,华北,吕梁市,交城县,吕梁市-交城县-夏家营镇贾家寨村
海城,HCT,True,True,True,True,True,122.743152,40.863268,辽宁省,东北,鞍山市,海城市,鞍山市-海城市-站前街1号
大连,DLT,True,True,True,True,True,121.633043,38.92219,辽宁省,东北,大连市,中山区,大连市-中山区-长江路259号
韩麻营,HYP,True,True,True,False,False,117.840538,41.276867,河北省,华北,承德市,隆化县,承德市-隆化县-韩麻营乡承赤西线
防城港北,FBZ,True,True,True,False,False,108.37755,21.713938,广西壮族自治区,华南,防城港市,防城区,防城港市-防城区-田口街
鹤北,HMB,True,True,True,False,False,130.46991,47.541386,黑龙江省,东北,鹤岗市,萝北县,鹤岗市-萝北县-鹤北镇
小姑家,,True,False,False,False,False,127.255096,43.886341,宁夏回族自治区,西北,中卫市,中宁县,中卫市-中宁县-柳青路中宁汽车站西北侧
鄂州,ECN,True,True,True,True,True,114.866652,30.361598,湖北省,华中,鄂州市,鄂城区,鄂州市-鄂城区-江碧路
贲红,BVC,True,True,True,False,False,113.243797,41.311081,内蒙古自治区,华北,乌兰察布市,察哈尔右翼后旗,乌兰察布市-察哈尔右翼后旗-贲红镇
土地堂东,TTN,True,True,True,False,False,114.337997,30.212614,湖北省,华中,武汉市,江夏区,武汉市-江夏区-土地堂乡
定襄,DXV,True,True,True,False,False,112.960593,38.478586,山西省,华北,忻州市,定襄县,忻州市-定襄县-忻阜路151号
乌奴耳,WRX,True,True,True,False,False,121.246361,48.872253,内蒙古自治区,华北,呼伦贝尔市,牙克石市,呼伦贝尔市-牙克石市-乌奴耳镇301国道东侧
桥西,QXJ,True,True,True,False,False,114.7268,40.7628,北京市,华北,北京市,海淀区,
海宁,HNH,True,True,True,True,True,120.684898,30.533177,浙江省,华东,嘉兴市,海宁市,嘉兴市-海宁市-海昌路
明光,MGH,True,True,True,True,True,117.988702,32.769849,安徽省,华东,滁州市,明光市,滁州市-明光市-车站路1号
阿贵图,,True,False,False,False,False,113.141479,41.784073,内蒙古自治区,华北,乌兰察布市,察哈尔右翼后旗,乌兰察布市-察哈尔右翼后旗
光泽,GZS,True,True,True,False,False,117.352003,27.55035,福建省,华东,南平市,光泽县,南平市-光泽县-坪山路
东淤地,DBV,True,True,True,False,False,113.907021,39.263119,山西省,华北,忻州市,繁峙县,忻州市-繁峙县-东淤地村
平庄,PZD,True,True,True,False,False,119.305939,42.04097,内蒙古自治区,华北,赤峰市,元宝山区,赤峰市-元宝山区
东岔,DCJ,True,True,True,False,False,106.57766,34.360882,甘肃省,西北,天水市,麦积区,天水市-麦积区-东岔镇立远村158号
元龙,,True,False,False,False,False,106.164757,34.52924,甘肃省,西北,天水市,麦积区,天水市-麦积区-连天线
梅河口,MHL,True,True,True,True,True,125.685855,42.535835,吉林省,东北,通化市,梅河口市,通化市-梅河口市-站前路1号
金钟,,True,False,False,False,False,104.150848,34.807423,贵州省,西南,毕节市,威宁彝族回族苗族自治县,毕节市-威宁彝族回族苗族自治县-威宁彝族回族苗族自治县金钟镇
南湖东,NDN,True,True,True,False,False,120.76425,30.742,湖北省,华中,武汉市,江夏区,武汉市-江夏区-水蓝路北50米
大竹园,DZY,True,True,True,False,False,108.73337302094728,32.5663530939881,陕西省,西北,安康市,汉滨区,安康市-汉滨区-大竹园镇
巴中东,BDE,True,True,True,False,False,106.873965,31.839163,四川省,西南,巴中市,巴州区,巴中市-巴州区-秦巴大道与202省道交叉口南200米
太平庄,,True,False,False,False,False,121.46943,41.84024,内蒙古自治区,华北,通辽市,科尔沁区,通辽市-科尔沁区-余粮堡镇太平庄村
大战场,DTJ,True,True,True,False,False,105.533836,37.431305,宁夏回族自治区,西北,中卫市,中宁县,中卫市-中宁县-大战场镇大战场村
关岭,GLE,True,True,True,True,True,103.290054,25.377794,贵州省,西南,安顺市,关岭布依族苗族自治县,安顺市-关岭布依族苗族自治县-顶云街道475县道
玉溪西,YXM,True,True,True,False,False,102.526943,24.352586,云南省,西南,玉溪市,红塔区,玉溪市-红塔区-研和街道213国道西
风水沟,,True,False,False,False,False,119.33062,42.405972,内蒙古自治区,华北,赤峰市,元宝山区,赤峰市-元宝山区-405乡道附近
宜昌东,HAN,True,True,True,True,True,111.370893,30.658655,湖北省,华中,宜昌市,伍家岗区,宜昌市-伍家岗区-东站路1号
江永,JYZ,True,True,True,True,True,111.465684,25.349838,湖南省,华中,永州市,江永县,永州市-江永县-上江圩镇
牙克石,YKX,True,True,True,False,False,120.737669,49.279474,内蒙古自治区,华北,呼伦贝尔市,牙克石市,呼伦贝尔市-牙克石市-迎宾街1号
六盘山,UPJ,True,True,True,False,False,122.061172,41.196625,宁夏回族自治区,西北,固原市,泾源县,固原市-泾源县-大湾乡344国道
谭家井,TNJ,True,True,True,False,False,103.592331,37.590553,甘肃省,西北,武威市,古浪县,武威市-古浪县-海子滩镇谭家井村
通化县,TXL,True,True,True,False,False,125.979706,41.753574,吉林省,东北,通化市,通化县,通化市-通化县-团结路北100米
美溪,MEB,True,True,True,False,False,129.140618,47.636751,黑龙江省,东北,伊春市,伊美区,伊春市-伊美区-利民大街
北海,BHZ,True,True,True,False,False,109.128268,21.453041,广西壮族自治区,华南,北海市,海城区,北海市-海城区-北京路与站北路交叉处南
江华,JHZ,True,True,True,True,True,111.55524,25.179617,湖南省,华中,永州市,江华瑶族自治县,永州市-江华瑶族自治县-江华大道
土桥子,TQJ,True,True,True,False,False,106.036636,36.783428,宁夏回族自治区,西北,中卫市,海原县,中卫市-海原县
曹家营子,,True,False,False,False,False,118.778519,42.338276,内蒙古自治区,华北,赤峰市,松山区,赤峰市-松山区-G111(京加线)
库尔勒,KLR,True,True,True,False,False,86.196441,41.74765,新疆维吾尔自治区,西北,巴音郭楞蒙古自治州,库尔勒市,巴音郭楞蒙古自治州-库尔勒市-新华路
淮南南,,True,False,False,False,True,116.999932,32.625478,安徽省,华东,淮南市,大通区,淮南市-田家庵区-泰丰大街
尚志,SZB,True,True,True,False,False,127.961808,45.208943,黑龙江省,东北,哈尔滨市,尚志市,哈尔滨市-尚志市-站前路
泗阳,MPH,True,True,True,True,True,118.713619,33.754703,江苏省,华东,宿迁市,泗阳县,宿迁市-泗阳县-众兴镇上海路
赶水,GSW,True,True,True,False,False,106.711525,28.746315,重庆市,西南,重庆市,綦江区,重庆市-綦江区-赶水镇四居社区居民委员会附近
兴泉堡,XQJ,True,True,True,False,False,104.007263,37.114433,甘肃省,西北,白银市,景泰县,白银市-景泰县-喜泉乡兴泉堡
衡水北,IHP,True,True,True,True,True,115.675371,37.772869,河北省,华北,衡水市,桃城区,衡水市-桃城区-北环西路
永川东,WMW,True,True,True,True,True,105.949554,29.37112,重庆市,西南,重庆市,永川区,重庆市-永川区-祥龙路北
金月湾,PYQ,True,True,True,False,False,115.027939,30.043133,海南省,华南,,东方市,东方市-西线高速公路西侧板桥出口以南
达州,RXW,True,True,True,True,True,107.45314,31.198062,四川省,西南,达州市,通川区,达州市-通川区-朝阳西路94号
曲阜东,QAK,True,True,True,True,True,117.068791,35.556828,山东省,华东,济宁市,曲阜市,济宁市-曲阜市-孔子大道东侧
华山北,HDY,True,True,True,True,True,110.099098,34.581432,陕西省,西北,渭南市,华阴市,渭南市-华阴市-华岳大道北侧
鹤立,HOB,True,True,True,False,False,130.292038,47.05283,黑龙江省,东北,佳木斯市,汤原县,佳木斯市-汤原县-鹤立镇忠诚街
黄平,,True,False,False,False,False,108.10782287474191,26.875432135437418,贵州省,西南,黔东南苗族侗族自治州,黄平县,黔东南苗族侗族自治州-黄平县
顺义,SOP,True,True,True,False,False,116.645481,40.12586,北京市,华北,北京市,顺义区,北京市-顺义区-站前北街17号
东镇,DNV,True,True,True,False,False,111.312622,35.427555,山西省,华北,运城市,闻喜县,运城市-闻喜县-235省道
延安,YWY,True,True,True,True,True,109.481078,36.557077,陕西省,西北,延安市,宝塔区,延安市-宝塔区-柳林路
华城,VCQ,True,True,True,False,False,115.625168,24.07089,广东省,华南,梅州市,五华县,梅州市-五华县-高桂路
沿河城,YHP,True,True,True,False,False,108.5104775397904,28.570101680094822,北京市,华北,北京市,门头沟区,北京市-门头沟区-S211(斋幽路)
古源,,True,False,False,False,False,124.316208,50.933418,宁夏回族自治区,西北,固原市,泾源县,固原市-泾源县-香水镇北环西路1号
龙沟,LGJ,True,True,True,False,False,102.907341,37.324139,甘肃省,西北,武威市,古浪县,武威市-古浪县-龙沟
清涧县,QNY,True,True,True,False,False,109.998324,37.166882,陕西省,西北,榆林市,清涧县,榆林市-清涧县-折家坪镇G340
开封北,KBF,True,True,True,True,True,114.261521,34.839294,河南省,华中,开封市,龙亭区,开封市-龙亭区-四大街1号
景德镇北,JDG,True,True,True,True,True,117.242061,29.338732,江西省,华东,景德镇市,珠山区,景德镇市-珠山区-站前一路
淮安南,AMH,True,True,True,False,False,119.093468,33.590599,江苏省,华东,淮安市,清江浦区,淮安市-清江浦区-经济技术开发区厦门路28号
井冈山,JGG,True,True,True,True,True,114.297923,26.728312,江西省,华东,吉安市,井冈山市,吉安市-井冈山市-拿山乡迎宾大道
西宁,XNO,True,True,True,True,True,101.813308,36.620382,青海省,西北,西宁市,城东区,西宁市-城东区-互助路128号
阳泉北,YPP,True,True,True,True,True,113.438597,38.114227,山西省,华北,阳泉市,盂县,阳泉市-盂县-水神山路1号
滁州北,CUH,True,True,True,True,True,118.327753,32.308051,安徽省,华东,滁州市,琅琊区,滁州市-琅琊区-天长东路295号
隆安东,IDZ,True,True,True,False,False,107.705828,23.135262,广西壮族自治区,华南,南宁市,隆安县,南宁市-隆安县-南圩镇光明村
偏岭,PNT,True,True,True,False,False,123.978302,41.388283,辽宁省,东北,本溪市,本溪满族自治县,本溪市-本溪满族自治县-高官镇七家子村
黄柏,HBL,True,True,True,False,False,126.341232,41.337578,吉林省,东北,通化市,集安市,通化市-集安市-太王镇双安村
古田,GTS,True,True,True,False,False,118.623027,26.429124,福建省,华东,龙岩市,上杭县,龙岩市-上杭县-上郭车村
资中,ZZW,True,True,True,False,False,104.864118,29.767719,四川省,西南,内江市,资中县,内江市-资中县-水南镇站东路
凌源,LYD,True,True,True,False,False,119.382188,41.235914,辽宁省,东北,朝阳市,凌源市,朝阳市-凌源市-红山路179-11号
辰清,CQB,True,True,True,False,False,127.238724,49.141682,黑龙江省,东北,黑河市,孙吴县,黑河市-孙吴县-X216
松山湖北,KUQ,True,True,True,False,False,123.44998790262696,41.82008709824744,广东省,华南,东莞市,,东莞市-迎宾路
土牧尔台,TRC,True,True,True,False,False,113.14418,41.851112,内蒙古自治区,华北,乌兰察布市,察哈尔右翼后旗,乌兰察布市-察哈尔右翼后旗-土牧尔台镇
上杭,JBS,True,True,True,False,False,116.737473,25.182423,福建省,华东,龙岩市,上杭县,龙岩市-上杭县-临城镇
临邑,LUK,True,True,True,False,False,116.844558,37.312959,山东省,华东,德州市,临邑县,德州市-临邑县-站前大街
小西庄,XXP,True,True,True,False,False,114.629356,39.401882,河北省,华北,保定市,涞源县,保定市-涞源县-城关镇
中宁南,ZNJ,True,True,True,False,False,105.617142,37.335379,宁夏回族自治区,西北,中卫市,中宁县,中卫市-中宁县-长山头乡109国道
三营,OEJ,True,True,True,False,False,106.148315,36.290684,宁夏回族自治区,西北,固原市,原州区,固原市-原州区-三营镇
来舟,LZS,True,True,True,False,False,117.986946,26.625326,福建省,华东,南平市,延平区,南平市-延平区-来舟镇站前路3号
宝坻,BPP,True,True,True,False,False,117.335833,39.715808,天津市,华北,天津市,宝坻区,天津市-宝坻区-建铨道8号
许昌北,,True,False,False,False,False,113.840516,34.069897,河南省,华中,许昌市,建安区,许昌市-建安区-新区新元大道与中原路交汇处东北侧
