origin_station,destination_station,code
乐昌东,广州南,G1143
武汉,岳阳东,G1161
衡阳东,广州南,G1161
广州南,衡阳东,G1162
南通,南通西,G1301
太仓,上海虹桥,G1301
上海虹桥,嘉兴南,G1301
嘉兴南,余杭,G1301
余杭,杭州东,G1301
杭州东,义乌,G1301
义乌,金华,G1301
金华,衢州,G1301
衢州,玉山南,G1301
玉山南,鹰潭北,G1301
鹰潭北,南昌西,G1301
南昌西,高安,G1301
高安,宜春,G1301
宜春,萍乡北,G1301
萍乡北,长沙南,G1301
长沙南,衡阳东,G1301
衡阳东,郴州西,G1301
郴州西,韶关,G1301
韶关,广州南,G1301
广州南,中山,G1301
中山,珠海,G1301
南通,南通西,G1304
太仓,上海虹桥,G1304
上海虹桥,嘉兴南,G1304
嘉兴南,余杭,G1304
余杭,杭州东,G1304
杭州东,义乌,G1304
义乌,金华,G1304
金华,衢州,G1304
衢州,玉山南,G1304
玉山南,鹰潭北,G1304
鹰潭北,南昌西,G1304
南昌西,高安,G1304
高安,宜春,G1304
宜春,萍乡北,G1304
萍乡北,长沙南,G1304
长沙南,衡阳东,G1304
衡阳东,郴州西,G1304
郴州西,韶关,G1304
韶关,广州南,G1304
广州南,中山,G1304
中山,珠海,G1304
上海虹桥,杭州东,G1305
上饶,鹰潭北,G1305
鹰潭北,南昌西,G1305
南昌西,新余北,G1305
新余北,宜春,G1305
宜春,醴陵东,G1305
醴陵东,长沙南,G1305
长沙南,株洲西,G1305
株洲西,衡阳东,G1305
衡阳东,郴州西,G1305
郴州西,韶关,G1305
韶关,广州南,G1305
广州南,郴州西,G1306
长沙南,南昌西,G1306
南昌西,鹰潭北,G1306
鹰潭北,衢州,G1306
衢州,金华,G1306
金华,义乌,G1306
义乌,杭州东,G1306
杭州东,上海虹桥,G1306
上海虹桥,杭州东,G1321
金华,龙游,G1321
龙游,衢州,G1321
衢州,江山,G1321
江山,玉山南,G1321
玉山南,抚州东,G1321
抚州东,南昌西,G1321
南昌西,宜春,G1321
宜春,萍乡北,G1321
萍乡北,醴陵东,G1321
醴陵东,长沙南,G1321
长沙南,韶山南,G1321
韶山南,娄底南,G1321
娄底南,溆浦南,G1321
溆浦南,怀化南,G1321
怀化南,新晃西,G1321
新晃西,凯里南,G1321
凯里南,贵定北,G1321
贵定北,贵阳北,G1321
贵阳北,安顺西,G1321
安顺西,六枝南,G1321
六枝南,六盘水,G1321
贵阳北,凯里南,G1322
怀化南,邵阳北,G1322
邵阳北,娄底南,G1322
娄底南,韶山南,G1322
韶山南,湘潭北,G1322
湘潭北,长沙南,G1322
长沙南,萍乡北,G1322
萍乡北,宜春,G1322
宜春,南昌西,G1322
南昌西,鹰潭北,G1322
鹰潭北,上饶,G1322
上饶,衢州,G1322
衢州,金华,G1322
金华,杭州东,G1322
杭州东,余杭,G1322
余杭,桐乡,G1322
桐乡,嘉善南,G1322
嘉善南,上海虹桥,G1322
六盘水,六盘水东,G1328
安顺西,贵阳北,G1328
贵阳北,凯里南,G1328
凯里南,铜仁南,G1328
铜仁南,怀化南,G1328
怀化南,邵阳北,G1328
邵阳北,娄底南,G1328
娄底南,湘潭北,G1328
湘潭北,长沙南,G1328
长沙南,萍乡北,G1328
萍乡北,南昌西,G1328
南昌西,进贤南,G1328
进贤南,鹰潭北,G1328
鹰潭北,上饶,G1328
上饶,江山,G1328
江山,衢州,G1328
衢州,金华,G1328
金华,义乌,G1328
义乌,杭州东,G1328
杭州东,余杭,G1328
余杭,嘉兴南,G1328
嘉兴南,上海虹桥,G1328
上海虹桥,嘉兴南,G1329
杭州东,诸暨,G1329
诸暨,金华,G1329
金华,上饶,G1329
上饶,鹰潭北,G1329
鹰潭北,南昌西,G1329
南昌西,新余北,G1329
新余北,宜春,G1329
宜春,萍乡北,G1329
萍乡北,长沙南,G1329
长沙南,娄底南,G1329
娄底南,新化南,G1329
新化南,怀化南,G1329
怀化南,铜仁南,G1329
铜仁南,贵阳北,G1329
杭州东,金华,G1331
鹰潭北,南昌西,G1331
南昌西,新余北,G1331
新余北,萍乡北,G1331
萍乡北,长沙南,G1331
长沙南,湘潭北,G1331
湘潭北,娄底南,G1331
娄底南,怀化南,G1331
怀化南,贵阳北,G1331
贵阳北,凯里南,G1332
怀化南,新化南,G1332
新化南,娄底南,G1332
娄底南,长沙南,G1332
长沙南,萍乡北,G1332
萍乡北,南昌西,G1332
南昌西,进贤南,G1332
进贤南,上饶,G1332
上饶,金华,G1332
金华,义乌,G1332
义乌,杭州东,G1332
上海虹桥,金山北,G1341
金山北,嘉兴南,G1341
嘉兴南,杭州东,G1341
杭州东,义乌,G1341
义乌,金华,G1341
金华,衢州,G1341
衢州,上饶,G1341
上饶,鹰潭北,G1341
鹰潭北,南昌西,G1341
南昌西,宜春,G1341
宜春,萍乡北,G1341
萍乡北,长沙南,G1341
长沙南,萍乡北,G1342
新余北,南昌西,G1342
南昌西,衢州,G1342
衢州,诸暨,G1342
诸暨,杭州东,G1342
杭州东,桐乡,G1342
桐乡,嘉善南,G1342
嘉善南,上海虹桥,G1342
长沙南,萍乡北,G1344
南昌西,抚州东,G1344
抚州东,上饶,G1344
上饶,江山,G1344
江山,金华,G1344
金华,杭州东,G1344
杭州东,余杭,G1344
余杭,桐乡,G1344
桐乡,上海虹桥,G1344
长沙南,醴陵东,G1346
宜春,南昌西,G1346
南昌西,鹰潭北,G1346
鹰潭北,衢州,G1346
衢州,义乌,G1346
义乌,杭州东,G1346
杭州东,桐乡,G1346
桐乡,嘉善南,G1346
嘉善南,上海虹桥,G1346
上海虹桥,松江南,G1347
杭州东,诸暨,G1347
诸暨,金华,G1347
金华,玉山南,G1347
玉山南,弋阳,G1347
弋阳,南昌西,G1347
南昌西,宜春,G1347
宜春,萍乡北,G1347
萍乡北,长沙南,G1347
长沙南,南昌西,G1348
上海虹桥,嘉兴南,G1349
嘉兴南,杭州东,G1349
杭州东,诸暨,G1349
诸暨,义乌,G1349
义乌,鹰潭北,G1349
鹰潭北,抚州东,G1349
抚州东,南昌西,G1349
南昌西,宜春,G1349
宜春,萍乡北,G1349
萍乡北,长沙南,G1349
长沙南,宜春,G1350
南昌西,鹰潭北,G1350
鹰潭北,上饶,G1350
上饶,金华,G1350
金华,杭州东,G1350
杭州东,嘉兴南,G1350
嘉兴南,松江南,G1350
松江南,上海虹桥,G1350
长沙南,醴陵东,G1352
南昌西,进贤南,G1352
进贤南,弋阳,G1352
弋阳,上饶,G1352
上饶,江山,G1352
江山,金华,G1352
金华,义乌,G1352
义乌,诸暨,G1352
诸暨,杭州东,G1352
杭州东,松江南,G1352
松江南,上海虹桥,G1352
上海虹桥,嘉兴南,G1353
杭州东,金华,G1353
金华,衢州,G1353
衢州,上饶,G1353
上饶,鹰潭北,G1353
鹰潭北,南昌西,G1353
南昌西,新余北,G1353
新余北,宜春,G1353
宜春,长沙南,G1353
长沙南,萍乡北,G1354
南昌西,上饶,G1354
上饶,玉山南,G1354
玉山南,金华,G1354
金华,诸暨,G1354
诸暨,杭州东,G1354
杭州东,余杭,G1354
余杭,嘉兴南,G1354
嘉兴南,上海虹桥,G1354
上海虹桥,嘉善南,G1355
杭州东,义乌,G1355
义乌,金华,G1355
金华,上饶,G1355
上饶,鹰潭北,G1355
鹰潭北,南昌西,G1355
南昌西,高安,G1355
高安,宜春,G1355
宜春,萍乡北,G1355
萍乡北,长沙南,G1355
长沙南,醴陵东,G1356
醴陵东,萍乡北,G1356
萍乡北,新余北,G1356
新余北,高安,G1356
高安,南昌西,G1356
南昌西,鹰潭北,G1356
鹰潭北,上饶,G1356
上饶,龙游,G1356
龙游,金华,G1356
金华,诸暨,G1356
诸暨,杭州东,G1356
杭州东,嘉兴南,G1356
嘉兴南,上海虹桥,G1356
上海虹桥,杭州东,G1357
上海虹桥,金山北,G1359
杭州东,诸暨,G1359
诸暨,金华,G1359
金华,上饶,G1359
上饶,鹰潭北,G1359
鹰潭北,进贤南,G1359
进贤南,南昌西,G1359
南昌西,宜春,G1359
宜春,长沙南,G1359
上海虹桥,嘉善南,G1361
杭州东,义乌,G1361
义乌,金华,G1361
金华,衢州,G1361
衢州,上饶,G1361
上饶,抚州东,G1361
抚州东,南昌西,G1361
南昌西,宜春,G1361
宜春,萍乡北,G1361
萍乡北,长沙南,G1361
长沙南,宜春,G1362
南昌西,抚州东,G1362
抚州东,弋阳,G1362
弋阳,上饶,G1362
上饶,玉山南,G1362
玉山南,龙游,G1362
龙游,金华,G1362
金华,义乌,G1362
义乌,杭州东,G1362
杭州东,嘉兴南,G1362
嘉兴南,上海虹桥,G1362
上海虹桥,金山北,G1363
海宁西,杭州东,G1363
杭州东,义乌,G1363
义乌,衢州,G1363
衢州,上饶,G1363
上饶,鹰潭北,G1363
鹰潭北,南昌西,G1363
南昌西,新余北,G1363
新余北,萍乡北,G1363
萍乡北,长沙南,G1363
长沙南,醴陵东,G1364
醴陵东,萍乡北,G1364
萍乡北,新余北,G1364
新余北,南昌西,G1364
南昌西,鹰潭北,G1364
鹰潭北,上饶,G1364
上饶,江山,G1364
江山,衢州,G1364
衢州,金华,G1364
金华,义乌,G1364
义乌,杭州东,G1364
杭州东,嘉兴南,G1364
嘉兴南,上海虹桥,G1364
上海虹桥,嘉兴南,G1365
杭州东,金华,G1365
金华,江山,G1365
江山,上饶,G1365
上饶,鹰潭北,G1365
鹰潭北,南昌西,G1365
南昌西,宜春,G1365
宜春,萍乡北,G1365
萍乡北,长沙南,G1365
上海虹桥,嘉善南,G1369
杭州东,诸暨,G1369
诸暨,义乌,G1369
义乌,上饶,G1369
上饶,鹰潭北,G1369
鹰潭北,南昌西,G1369
南昌西,高安,G1369
高安,新余北,G1369
新余北,宜春,G1369
宜春,醴陵东,G1369
醴陵东,长沙南,G1369
长沙南,湘潭北,G1369
湘潭北,娄底南,G1369
娄底南,邵阳北,G1369
邵阳北,新化南,G1369
新化南,溆浦南,G1369
溆浦南,怀化南,G1369
怀化南,新化南,G1370
湘潭北,长沙南,G1370
长沙南,萍乡北,G1370
萍乡北,宜春,G1370
宜春,南昌西,G1370
南昌西,进贤南,G1370
进贤南,鹰潭北,G1370
鹰潭北,上饶,G1370
上饶,衢州,G1370
衢州,金华,G1370
金华,义乌,G1370
义乌,杭州东,G1370
杭州东,桐乡,G1370
桐乡,嘉兴南,G1370
嘉兴南,上海虹桥,G1370
上海虹桥,嘉兴南,G1371
杭州东,义乌,G1371
义乌,金华,G1371
金华,衢州,G1371
衢州,上饶,G1371
上饶,鹰潭北,G1371
鹰潭北,南昌西,G1371
南昌西,萍乡北,G1371
萍乡北,长沙南,G1371
长沙南,湘潭北,G1371
湘潭北,娄底南,G1371
娄底南,邵阳北,G1371
邵阳北,怀化南,G1371
怀化南,铜仁南,G1371
铜仁南,凯里南,G1371
凯里南,贵阳北,G1371
贵阳北,安顺西,G1371
安顺西,盘州,G1371
盘州,富源北,G1371
富源北,曲靖北,G1371
曲靖北,昆明南,G1371
昆明南,曲靖北,G1372
安顺西,贵阳北,G1372
贵阳北,贵定北,G1372
贵定北,凯里南,G1372
凯里南,芷江,G1372
芷江,怀化南,G1372
怀化南,娄底南,G1372
娄底南,韶山南,G1372
韶山南,湘潭北,G1372
湘潭北,长沙南,G1372
长沙南,醴陵东,G1372
醴陵东,萍乡北,G1372
萍乡北,宜春,G1372
宜春,南昌西,G1372
南昌西,鹰潭北,G1372
鹰潭北,金华,G1372
金华,义乌,G1372
义乌,杭州东,G1372
杭州东,上海虹桥,G1372
上海虹桥,杭州东,G1373
鹰潭北,南昌西,G1373
南昌西,新余北,G1373
新余北,长沙南,G1373
长沙南,娄底南,G1373
娄底南,怀化南,G1373
怀化南,凯里南,G1373
凯里南,贵定北,G1373
贵定北,贵阳北,G1373
贵阳北,安顺西,G1373
安顺西,曲靖北,G1373
曲靖北,昆明南,G1373
昆明南,嵩明,G1374
盘州,安顺西,G1374
安顺西,贵阳北,G1374
贵阳北,凯里南,G1374
凯里南,铜仁南,G1374
铜仁南,新晃西,G1374
新晃西,怀化南,G1374
怀化南,溆浦南,G1374
溆浦南,娄底南,G1374
娄底南,韶山南,G1374
韶山南,湘潭北,G1374
湘潭北,长沙南,G1374
长沙南,萍乡北,G1374
萍乡北,宜春,G1374
宜春,南昌西,G1374
南昌西,鹰潭北,G1374
鹰潭北,上饶,G1374
上饶,金华,G1374
金华,义乌,G1374
义乌,杭州东,G1374
杭州东,嘉兴南,G1374
嘉兴南,上海虹桥,G1374
上海虹桥,嘉兴南,G1375
诸暨,义乌,G1375
义乌,龙游,G1375
龙游,衢州,G1375
衢州,玉山南,G1375
玉山南,上饶,G1375
上饶,弋阳,G1375
弋阳,抚州东,G1375
抚州东,南昌西,G1375
南昌西,高安,G1375
高安,新余北,G1375
新余北,萍乡北,G1375
萍乡北,醴陵东,G1375
醴陵东,长沙南,G1375
长沙南,娄底南,G1375
娄底南,新化南,G1375
新化南,怀化南,G1375
怀化南,铜仁南,G1375
铜仁南,凯里南,G1375
凯里南,贵阳北,G1375
贵阳北,安顺西,G1375
安顺西,昆明南,G1375
昆明南,曲靖北,G1376
盘州,安顺西,G1376
安顺西,贵阳北,G1376
贵阳北,铜仁南,G1376
铜仁南,新晃西,G1376
新晃西,怀化南,G1376
怀化南,邵阳北,G1376
邵阳北,娄底南,G1376
娄底南,长沙南,G1376
长沙南,新余北,G1376
新余北,南昌西,G1376
南昌西,进贤南,G1376
进贤南,鹰潭北,G1376
鹰潭北,上饶,G1376
上饶,玉山南,G1376
玉山南,江山,G1376
江山,衢州,G1376
衢州,金华,G1376
金华,义乌,G1376
义乌,杭州东,G1376
杭州东,上海虹桥,G1376
南京南,镇江南,G1377
无锡东,苏州北,G1377
苏州北,昆山南,G1377
昆山南,上海虹桥,G1377
上海虹桥,金山北,G1377
金山北,嘉兴南,G1377
嘉兴南,杭州东,G1377
杭州东,义乌,G1377
义乌,金华,G1377
金华,上饶,G1377
上饶,鹰潭北,G1377
鹰潭北,南昌西,G1377
南昌西,宜春,G1377
宜春,萍乡北,G1377
萍乡北,长沙南,G1377
长沙南,湘潭北,G1377
湘潭北,韶山南,G1377
韶山南,娄底南,G1377
娄底南,溆浦南,G1377
溆浦南,怀化南,G1377
怀化南,凯里南,G1377
凯里南,贵阳北,G1377
贵阳北,安顺西,G1377
安顺西,盘州,G1377
盘州,富源北,G1377
富源北,曲靖北,G1377
曲靖北,昆明南,G1377
昆明南,曲靖北,G1378
贵阳北,贵定北,G1378
贵定北,三穗,G1378
三穗,怀化南,G1378
怀化南,新化南,G1378
新化南,娄底南,G1378
娄底南,长沙南,G1378
长沙南,萍乡北,G1378
萍乡北,宜春,G1378
宜春,新余北,G1378
新余北,南昌西,G1378
南昌西,鹰潭北,G1378
鹰潭北,上饶,G1378
上饶,江山,G1378
江山,衢州,G1378
衢州,义乌,G1378
义乌,杭州东,G1378
杭州东,嘉兴南,G1378
嘉兴南,上海虹桥,G1378
上海虹桥,苏州北,G1378
苏州北,无锡东,G1378
无锡东,常州北,G1378
常州北,镇江南,G1378
镇江南,南京南,G1378
南京南,溧水,G1379
宜兴,长兴,G1379
长兴,湖州,G1379
湖州,德清,G1379
德清,杭州东,G1379
杭州东,诸暨,G1379
诸暨,义乌,G1379
义乌,金华,G1379
金华,上饶,G1379
上饶,鹰潭北,G1379
鹰潭北,南昌西,G1379
南昌西,高安,G1379
高安,萍乡北,G1379
萍乡北,长沙南,G1379
长沙南,娄底南,G1379
娄底南,溆浦南,G1379
溆浦南,怀化南,G1379
怀化南,三穗,G1379
三穗,凯里南,G1379
凯里南,贵阳北,G1379
贵阳北,安顺西,G1379
安顺西,盘州,G1379
盘州,曲靖北,G1379
曲靖北,昆明南,G1379
昆明南,曲靖北,G1380
安顺西,贵阳北,G1380
贵阳北,凯里南,G1380
凯里南,铜仁南,G1380
铜仁南,怀化南,G1380
怀化南,邵阳北,G1380
邵阳北,娄底南,G1380
娄底南,湘潭北,G1380
湘潭北,长沙南,G1380
长沙南,醴陵东,G1380
醴陵东,萍乡北,G1380
萍乡北,新余北,G1380
新余北,高安,G1380
高安,南昌西,G1380
南昌西,抚州东,G1380
抚州东,弋阳,G1380
弋阳,上饶,G1380
上饶,衢州,G1380
衢州,金华,G1380
金华,义乌,G1380
义乌,杭州东,G1380
杭州东,宜兴,G1380
宜兴,南京南,G1380
南昌,抚州东,G1382
上饶,衢州,G1382
衢州,金华,G1382
金华,诸暨,G1382
诸暨,杭州东,G1382
杭州东,嘉兴南,G1382
嘉兴南,金山北,G1382
金山北,上海虹桥,G1382
上海虹桥,嘉兴南,G1383
杭州东,义乌,G1383
义乌,金华,G1383
金华,衢州,G1383
衢州,上饶,G1383
上饶,鹰潭北,G1383
鹰潭北,进贤南,G1383
进贤南,南昌西,G1383
南昌西,吉安西,G1383
吉安西,赣州西,G1383
南昌西,鹰潭北,G1384
上饶,江山,G1384
江山,金华,G1384
金华,诸暨,G1384
诸暨,杭州东,G1384
杭州东,嘉兴南,G1384
嘉兴南,上海虹桥,G1384
上海虹桥,嘉兴南,G1387
杭州东,义乌,G1387
义乌,衢州,G1387
衢州,上饶,G1387
上饶,鹰潭北,G1387
鹰潭北,进贤南,G1387
进贤南,南昌西,G1387
南昌西,抚州东,G1388
上饶,衢州,G1388
衢州,金华,G1388
金华,义乌,G1388
义乌,杭州东,G1388
杭州东,嘉兴南,G1388
嘉兴南,上海虹桥,G1388
上海虹桥,嘉兴南,G1389
义乌,上饶,G1389
上饶,鹰潭北,G1389
鹰潭北,南昌,G1389
南昌,进贤南,G1390
上饶,金华,G1390
金华,杭州东,G1390
杭州东,嘉兴南,G1390
嘉兴南,松江南,G1390
松江南,上海虹桥,G1390
芜湖,宣城,G1391
安吉,湖州,G1391
湖州,杭州东,G1391
杭州东,义乌,G1391
义乌,金华,G1391
金华,玉山南,G1391
玉山南,上饶,G1391
上饶,弋阳,G1391
弋阳,鹰潭北,G1391
鹰潭北,进贤南,G1391
进贤南,南昌西,G1391
南昌西,宜春,G1391
宜春,萍乡北,G1391
萍乡北,长沙南,G1391
长沙南,湘潭北,G1391
湘潭北,韶山南,G1391
韶山南,娄底南,G1391
娄底南,怀化南,G1391
怀化南,芷江,G1391
芷江,三穗,G1391
三穗,贵定北,G1391
贵定北,贵阳北,G1391
贵阳北,安顺西,G1391
安顺西,盘州,G1391
盘州,昆明南,G1391
昆明南,曲靖北,G1392
盘州,安顺西,G1392
安顺西,贵阳北,G1392
贵阳北,凯里南,G1392
凯里南,铜仁南,G1392
铜仁南,怀化南,G1392
怀化南,溆浦南,G1392
溆浦南,娄底南,G1392
娄底南,湘潭北,G1392
湘潭北,长沙南,G1392
长沙南,宜春,G1392
宜春,高安,G1392
高安,南昌西,G1392
南昌西,鹰潭北,G1392
鹰潭北,弋阳,G1392
弋阳,上饶,G1392
上饶,衢州,G1392
衢州,金华,G1392
金华,义乌,G1392
义乌,诸暨,G1392
诸暨,杭州东,G1392
杭州东,湖州,G1392
湖州,安吉,G1392
安吉,广德南,G1392
广德南,宣城,G1392
宣城,芜湖,G1392
上海虹桥,金山北,G1393
金山北,嘉兴南,G1393
嘉兴南,杭州东,G1393
杭州东,建德,G1393
建德,千岛湖,G1393
千岛湖,绩溪北,G1393
绩溪北,黄山北,G1393
黄山北,婺源,G1393
婺源,景德镇北,G1393
景德镇北,九江,G1393
南昌,鹰潭北,G1394
衢州,金华,G1394
金华,义乌,G1394
义乌,杭州东,G1394
杭州东,嘉兴南,G1394
嘉兴南,上海虹桥,G1394
上海虹桥,嘉兴南,G1395
杭州东,义乌,G1395
义乌,金华,G1395
金华,上饶,G1395
上饶,抚州东,G1395
抚州东,南昌西,G1395
南昌西,高安,G1401
宜春,萍乡北,G1401
萍乡北,长沙南,G1401
长沙南,衡阳东,G1401
衡阳东,耒阳西,G1401
耒阳西,韶关,G1401
韶关,广州北,G1401
广州北,广州南,G1401
广州南,广州北,G1402
衡阳东,株洲西,G1402
株洲西,长沙南,G1402
长沙南,萍乡北,G1402
萍乡北,新余北,G1402
新余北,南昌西,G1402
南昌西,鹰潭北,G1402
鹰潭北,弋阳,G1402
弋阳,上饶,G1402
杭州东,诸暨,G1403
金华,江山,G1403
江山,上饶,G1403
上饶,鹰潭北,G1403
鹰潭北,进贤南,G1403
进贤南,南昌西,G1403
南昌西,宜春,G1403
宜春,萍乡北,G1403
萍乡北,长沙南,G1403
长沙南,株洲西,G1403
株洲西,衡阳东,G1403
衡阳东,郴州西,G1403
郴州西,清远,G1403
清远,广州南,G1403
杭州东,诸暨,G1404
金华,江山,G1404
江山,上饶,G1404
上饶,鹰潭北,G1404
鹰潭北,进贤南,G1404
进贤南,南昌西,G1404
南昌西,宜春,G1404
宜春,萍乡北,G1404
萍乡北,长沙南,G1404
长沙南,株洲西,G1404
株洲西,衡阳东,G1404
衡阳东,郴州西,G1404
郴州西,清远,G1404
清远,广州南,G1404
上饶,弋阳,G1405
抚州东,进贤南,G1405
进贤南,南昌西,G1405
南昌西,宜春,G1405
宜春,萍乡北,G1405
萍乡北,长沙南,G1405
长沙南,衡阳东,G1405
衡阳东,郴州西,G1405
郴州西,韶关,G1405
韶关,广州南,G1405
广州南,广州北,G1406
耒阳西,株洲西,G1406
株洲西,长沙南,G1406
长沙南,醴陵东,G1406
醴陵东,萍乡北,G1406
萍乡北,宜春,G1406
宜春,南昌西,G1406
南昌西,新余北,G1407
萍乡北,醴陵东,G1407
醴陵东,长沙南,G1407
长沙南,衡阳东,G1407
衡阳东,郴州西,G1407
郴州西,韶关,G1407
韶关,广州南,G1407
广州南,衡阳东,G1408
株洲西,长沙南,G1408
长沙南,醴陵东,G1408
醴陵东,宜春,G1408
宜春,新余北,G1408
新余北,南昌西,G1408
嘉兴南,桐乡,G1421
诸暨,义乌,G1421
义乌,金华,G1421
金华,江山,G1421
江山,上饶,G1421
上饶,鹰潭北,G1421
